시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명
P10,전라북도교육청,8320312,학산고등학교,Haksan High School,고등학교,전라북도,전라북도교육청,사립,56192,전라북도 정읍시 학산로 89,(상동),063-570-1501,http://www.h-s.hs.kr,여
P10,전라북도교육청,8320297,한국게임과학고등학교,Korea Game Science High School,고등학교,전라북도,전라북도교육청,사립,55300,전라북도 완주군 운주면 대둔산로 1336,(운주면/ 한국게임과학고등학교),063-261-0700,http://www.game.hs.kr,남여공학
P10,전라북도교육청,8320268,한국경마축산고등학교,Korea Horseman High School,고등학교,전라북도,전라북도교육청,공립,55719,전라북도 남원시 운봉읍 황산로 952,/ 한국경마축산고등학교 (운봉읍/한국경마축산고등학교),063-634-2031,http://www.horseman.hs.kr,남여공학
P10,전라북도교육청,8320264,한국마사고등학교,Korea Equestrian High School,고등학교,전라북도,전라북도교육청,사립,55620,전라북도 장수군 장계면 명덕길 14,(장계면/ 한국마사고등학교),063-353-2580,http://www.koreamasa.hs.kr,남여공학
P10,전라북도교육청,8320249,한국전통문화고등학교,Korean High School of Cultural Heritage,고등학교,전라북도,전라북도교육청,공립,55142,전라북도 전주시 완산구 중인1길 68-13,(중인동/한국전통문화고등학교),063-711-7704,http://www.khch.hs.kr,남여공학
P10,전라북도교육청,8320432,한국치즈과학고등학교,Korea Cheese Science High School,고등학교,전라북도,전라북도교육청,공립,55939,전라북도 임실군 강진면 갈담3길 48,(강진면/ 한국치즈과학고등학교),063-643-1308,http://www.kcs.hs.kr,남여공학
P10,전라북도교육청,8320375,한국한방고등학교,HAN BANG HIGH SCHOOL,고등학교,전라북도,전라북도교육청,사립,55440,전라북도 진안군 진안읍 임진로 2765,(진안읍/ 한국한방고등학교),063-433-9900,http://www.khb.hs.kr/,남여공학
P10,전라북도교육청,8320440,한들고등학교,Handeul High School,고등학교,전라북도,전라북도교육청,공립,54061,전라북도 군산시 대야면 만자로 60,(대야면),063-451-2915,http://handeul.hs.kr,남여공학
P10,전라북도교육청,8320244,한별고등학교,Hanbyeol High School,고등학교,전라북도,전라북도교육청,공립,55342,전라북도 완주군 삼례읍 충혼안길 20,(삼례읍/한별고등학교),82-63-291-2737,http://www.hanbyeol.hs.kr,여
P10,전라북도교육청,8320391,한울학교,Hanul School,특수학교,전라북도,전라북도교육청,공립,55723,전라북도 남원시 이백면 이백로 315,(이백면/ 한울학교),063-630-6300,http://hanul.sc.kr/index.jsp,남여공학
P10,전라북도교육청,8320172,함열고등학교,Hamyeol High School,고등학교,전라북도,전라북도교육청,공립,54511,전라북도 익산시 함열읍 와리3길 19-3,(함열읍/ 함열고등학교),063-861-0887,http://hamyol.hs.kr,남
P10,전라북도교육청,8320256,함열여자고등학교,Hamyeol Girls High School,고등학교,전라북도,전라북도교육청,사립,54510,전라북도 익산시 익산대로 1852,(함열읍/함열여자고등학교),063-861-1080,http://hygchs.hs.kr,여
P10,전라북도교육청,8320173,해리고등학교,Hae-ri High School,고등학교,전라북도,전라북도교육청,공립,56402,전라북도 고창군 해리면 해리중앙로 146,(해리면/ 해리고등학교),063-563-6044,http://www.haeri.hs.kr/,남여공학
P10,전라북도교육청,8320129,호남고등학교,Honam High School,고등학교,전라북도,전라북도교육청,사립,56202,전라북도 정읍시 정읍남로 1364-13,(시기동/ 호남중 고등학교),063-570-7815,www.honam.hs.kr,남
P10,전라북도교육청,8320271,호남제일고등학교,HONAM JEIL HIGH SCHOOL,고등학교,전라북도,전라북도교육청,사립,54965,전라북도 전주시 완산구 서원로 53,(효자동3가/호남제일고),063-220-9000,http://school.jbedu.kr/no1,남여공학
Q10,전라남도교육청,8490032,강진고등학교,GangJin High School,고등학교,전라남도,전라남도교육청,공립,59227,전라남도 강진군 강진읍 고성길 15-7,(강진읍/ 강진고등학교),061-430-2600,http://gangjin.hs.jne.kr,남여공학
Q10,전라남도교육청,8490245,고금고등학교,Gogeum High School,고등학교,전라남도,전라남도교육청,공립,59130,전라남도 완도군 고금면 고금로684번길 15,/ 고금고등학교 (고금고등학교),061-553-1207,http://gogeum.hs.jne.kr,남여공학
Q10,전라남도교육청,8490033,고흥고등학교,GoHeung High School,고등학교,전라남도,전라남도교육청,공립,59537,전라남도 고흥군 고흥읍 학교길 23,(고흥읍),061-830-1750,http://goheung.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490222,고흥도화고등학교,Goheung Dohwa High School,고등학교,전라남도,전라남도교육청,공립,59529,전라남도 고흥군 도화면 도화로 476,(도화면/고흥도화고등학교),061-830-9101,http://ghdohwa.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490323,고흥산업과학고등학교,Goheung Industry Science High School,고등학교,전라남도,전라남도교육청,공립,59542,전라남도 고흥군 고흥읍 고흥로 1637-13,(고흥읍/고흥산업과학고등학교),061-830-3000,http://goheungv.hs.jne.kr,남여공학
Q10,전라남도교육청,8490322,고흥영주고등학교,Goheung Yeongju Comprehensive High School,고등학교,전라남도,전라남도교육청,공립,59511,전라남도 고흥군 과역면 송학큰길 83,(과역면),061-835-0171,http://youngju.hs.jne.kr,남여공학
Q10,전라남도교육청,8490035,곡성고등학교,Gokseong High School,고등학교,전라남도,전라남도교육청,공립,57533,전라남도 곡성군 곡성읍 학교로 119,(곡성읍),061-360-4600,http://goksung.hs.jne.kr,남여공학
Q10,전라남도교육청,8490077,광남고등학교,Gwangnam High School,고등학교,전라남도,전라남도교육청,사립,58228,전라남도 나주시 남평읍 남평향교길 19,(남평읍/광남고등학교),061-331-0807,http://gwangnam.hs.jne.kr,남여공학
Q10,전라남도교육청,8490037,광양고등학교,Gwangyang High School,고등학교,전라남도,전라남도교육청,공립,57728,전라남도 광양시 봉강면 매천로 667,(봉강면),061-762-3339,http://gwangyang.hs.jne.kr,남
Q10,전라남도교육청,8490243,광양백운고등학교,Gwangyang Baekun High School,고등학교,전라남도,전라남도교육청,공립,57780,전라남도 광양시 중마로 250,(중동/광양백운고등학교),061-798-9010,http://gwangyangbaekun.hs.jne.kr,남여공학
Q10,전라남도교육청,8490038,광양여자고등학교,Gwangyang girls High School,고등학교,전라남도,전라남도교육청,공립,57739,전라남도 광양시 광양읍 인덕로 1039,(광양읍/ 광양여자고등학교),061-815-2295,http://gwangyangg.hs.jne.kr/,여
Q10,전라남도교육청,8490078,광양제철고등학교,Gwangyang Jecheol High School,고등학교,전라남도,전라남도교육청,사립,57802,전라남도 광양시 마로니에길 61,(금호동/광양제철고등학교),061-798-1110,http://gwangcheol.hs.jne.kr,남여공학
Q10,전라남도교육청,8490433,광양하이텍고등학교,Gwangyang Hitech High School,고등학교,전라남도,전라남도교육청,공립,57734,전라남도 광양시 광양읍 신재로 106,(광양읍),061-760-3010,http://gyh.hs.jne.kr,남여공학
Q10,전라남도교육청,8490299,광영고등학교,Gwangyeong High School,고등학교,전라남도,전라남도교육청,공립,57720,전라남도 광양시 가야로 322,(광영동/광영고등학교),061-795-8442,http://g-yeong.hs.jne.kr,남여공학
Q10,전라남도교육청,8490039,구례고등학교,GuRye High School,고등학교,전라남도,전라남도교육청,공립,57655,전라남도 구례군 구례읍 봉성로 15-18,(구례읍/구례고등학교),061-780-4700,http://gurye.hs.jne.kr,남여공학
Q10,전라남도교육청,8490120,구림공업고등학교,Gurim Technical High School,고등학교,전라남도,전라남도교육청,공립,58434,전라남도 영암군 군서면 왕인로 453,(군서면/ 구림공고),061-471-6311,http://gurim-tech.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490079,금성고등학교,Geumseong High School,고등학교,전라남도,전라남도교육청,사립,58246,전라남도 나주시 건재로 41,(경현동/금성고등학교),061-332-3916,http://njgs.hs.jne.kr,남여공학
Q10,전라남도교육청,8490040,나주고등학교,Naju High School,고등학교,전라남도,전라남도교육청,공립,58258,전라남도 나주시 나주천2길 26,(교동),061-339-6894,http://naju.hs.jne.kr,남여공학
Q10,전라남도교육청,8490169,나주공업고등학교,Naju Technical High School,고등학교,전라남도,전라남도교육청,사립,58246,전라남도 나주시 건재로 43,(대호동/나주공업고등학교),061-332-3911,http://naju-tech.hs.jne.kr,남여공학
Q10,전라남도교육청,8490373,나주상업고등학교,Naju Commercial High School,고등학교,전라남도,전라남도교육청,공립,58243,전라남도 나주시 함박산길 23-4,(청동/나주상업고),061-334-4602,http://njc.hs.jne.kr,남여공학
Q10,전라남도교육청,8490398,나주이화학교,Najuehwa Special School,특수학교,전라남도,전라남도교육청,공립,58213,전라남도 나주시 산포면 세남로 1354,/ 나주이화학교 (산포면),061-334-9033,http://ihwa.sc.jne.kr,남여공학
Q10,전라남도교육청,8490301,남악고등학교,Namak High School,고등학교,전라남도,전라남도교육청,공립,58567,전라남도 무안군 삼향읍 남악4로60번 24,(삼향읍),061-801-2720,http://namak.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490289,노화고등학교,Nohwa High School,고등학교,전라남도,전라남도교육청,공립,59157,전라남도 완도군 노화읍 노화로 763-36,(노화읍),061-553-4845,nohwa.hs.jne.kr,남여공학
Q10,전라남도교육청,8490270,녹동고등학교,Nokdong high school,고등학교,전라남도,전라남도교육청,공립,59552,전라남도 고흥군 도양읍 비봉뚝길 108,(도양읍),061-842-0260,http://nokdong.hs.jne.kr,남여공학
Q10,전라남도교육청,8490081,능주고등학교,Neungju high school,고등학교,전라남도,전라남도교육청,사립,58153,전라남도 화순군 능주면 죽수길 31-2,(능주면/능주고등학교),061-372-1193,http://neungju.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490375,다향고등학교,Dahyang high school,고등학교,전라남도,전라남도교육청,공립,59460,전라남도 보성군 보성읍 녹차로 1364,(보성읍),061-852-2395,http://dahyangv.hs.jne.kr,남여공학
Q10,전라남도교육청,8490209,담양고등학교,Damyang  high school,고등학교,전라남도,전라남도교육청,공립,57343,전라남도 담양군 담양읍 천변7길 11,/ 담양고등학교 (담양읍),061-380-8913,damyang.hs.jne.kr,남여공학
Q10,전라남도교육청,8490124,담양공업고등학교,Damyang Technical High School,고등학교,전라남도,전라남도교육청,공립,57363,전라남도 담양군 담양읍 죽향대로 1072,(담양읍),061-380-5870,damyang-t.hs.jne.kr,남여공학
Q10,전라남도교육청,8490240,덕수학교,Deoksu Special school,특수학교,전라남도,전라남도교육청,사립,59202,전라남도 강진군 성전면 예향로 181-13,(성전면/덕수학교),061-432-4901,http://duksu.sc.jne.kr/,남여공학
Q10,전라남도교육청,8490041,도초고등학교,Docho high school,고등학교,전라남도,전라남도교육청,공립,58851,전라남도 신안군 도초면 서남문로 1493,/ 도초고등학교 (도초면),061-270-3910,http://docho.hs.jne.kr,남여공학
Q10,전라남도교육청,8490320,매성고등학교,Mae Sung High School,고등학교,전라남도,전라남도교육청,공립,58327,전라남도 나주시 쌍산1길 19,/ 매성고등학교 (빛가람동 95),320-7651,http://maesung.hs.jne.kr,남여공학
Q10,전라남도교육청,8490425,목상고등학교,Moksang high school,고등학교,전라남도,전라남도교육청,공립,58650,전라남도 목포시 소영길 13,(용당동),061-800-0202,http://moksang.hs.jne.kr,남여공학
Q10,전라남도교육청,8490043,목포고등학교,Mokpo high school,고등학교,전라남도,전라남도교육청,공립,58649,전라남도 목포시 산정로224번길 11,(용당동),061-800-7010,http://mokpo.hs.jne.kr,남
Q10,전라남도교육청,8490182,목포고등학교부설방송통신고등학교,Air and Correspondence High School Attached to Mokpo,방송통신고등학교,전라남도,전라남도교육청,공립,58649,전라남도 목포시 산정로 224번길 11 ,(용당동),061-800-7079,www.mokpo.hs.kr,남여공학
Q10,전라남도교육청,8490287,목포공업고등학교,Mokpo Technical high school,고등학교,전라남도,전라남도교육청,공립,58735,전라남도 목포시 용당로 100,(용당동/ 목포공업고등학교),061-800-7100,mokpo-mt.hs.jne.kr,남여공학
Q10,전라남도교육청,8490082,목포덕인고등학교,Mokpo Deogin high school,고등학교,전라남도,전라남도교육청,사립,58719,전라남도 목포시 죽선로 39-2,/ 목포덕인고등학교 (죽교동),061-240-6403,http://deogin.hs.jne.kr,남
Q10,전라남도교육청,8490083,목포마리아회고등학교,Mokpo Marianist high school,고등학교,전라남도,전라남도교육청,사립,58613,전라남도 목포시 양을로 229,/ 목포마리아회고등학교 (용당동),061-279-1380,http://marianist.hs.jne.kr/,남
Q10,전라남도교육청,8490236,목포성신고등학교,Mokpo seongsin high school,고등학교,전라남도,전라남도교육청,사립,58641,전라남도 목포시 상동로 87-1,/ 목포성신고등학교 (상동),061-272-9552,http://mpss.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490044,목포여자고등학교,Mokpo Girls high school,고등학교,전라남도,전라남도교육청,공립,58712,전라남도 목포시 청호로 34,/ 목포여자고등학교 (대성동),061-800-8507,http://mokpo-g.hs.jne.kr/,여
Q10,전라남도교육청,8490171,목포여자상업고등학교,Mokpo Girls commercial high school,고등학교,전라남도,전라남도교육청,사립,58644,전라남도 목포시 영산로 413-3,(상동),061-280-1508,mpgch.hs.jne.kr,여
Q10,전라남도교육청,8490191,목포인성학교,Mokpo Insung Special School,특수학교,전라남도,전라남도교육청,사립,58606,전라남도 목포시 영산로692번길 12-7,(석현동),061-801-0300,mpinsung.sc.jne.kr,남여공학
Q10,전라남도교육청,8490085,목포정명여자고등학교,Mokpo Jeongmyeng Girls High School,고등학교,전라남도,전라남도교육청,사립,58722,전라남도 목포시 삼일로 45,(양동/정명여자고등학교),061-240-5903,http://mpjm.hs.jne.kr,여
Q10,전라남도교육청,8490045,목포제일여자고등학교,Mokpo Jeil Girls High School,고등학교,전라남도,전라남도교육청,공립,58684,전라남도 목포시 삼향천로 85,/ 목포제일여자고등학교 (옥암동),061-260-7500,http://jeil-g.hs.jne.kr,여
Q10,전라남도교육청,8490309,목포제일정보고등학교,Mokpo Jeil Information High school,평생학교(고)-3년6학기,전라남도,전라남도교육청,사립,58732,전라남도 목포시 산정로 104,(산정동),061-273-4281,,남여공학
Q10,전라남도교육청,8490273,목포중앙고등학교,Mokpo Joongang High School,고등학교,전라남도,전라남도교육청,사립,58604,전라남도 목포시 지적로 36,(대양동),061-281-1475,http://mokpojoongang.hs.jne.kr,남여공학
Q10,전라남도교육청,8490086,목포혜인여자고등학교,Mokpo Hyein girls high school,고등학교,전라남도,전라남도교육청,사립,58719,전라남도 목포시 죽선로 39-2,/ 목포혜인여자고등학교 (죽교동),061-240-6603,http://hyein.hs.jne.kr,여
Q10,전라남도교육청,8490087,목포홍일고등학교,Mokpo Hongil High School,고등학교,전라남도,전라남도교육청,사립,58717,전라남도 목포시 북항로 88,/ 홍일고등학교 (죽교동),061-242-7784,http://hongil.hs.jne.kr/,남
Q10,전라남도교육청,8490223,무안고등학교,Muan high school,고등학교,전라남도,전라남도교육청,공립,58521,전라남도 무안군 무안읍 성남1길 61-1,/ 무안고 (무안읍/ 무안고등학교),061-455-1000,http://muan.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490088,문태고등학교,Moontae high school,고등학교,전라남도,전라남도교육청,사립,58703,전라남도 목포시 용당로 138,/ 문태고등학교 (용당동),061-803-3111,http://moontae.hs.jne.kr,남여공학
Q10,전라남도교육청,8490288,문향고등학교,Munhyang High School,고등학교,전라남도,전라남도교육청,공립,57222,전라남도 장성군 장성읍 문화로 94,/ 문향고등학교 (장성읍),061-399-3310,http://munhyang.hs.jne.kr,남여공학
Q10,전라남도교육청,8490213,백제고등학교,Baekje High School,고등학교,전라남도,전라남도교육청,사립,58531,전라남도 무안군 무안읍 무안로 422,(무안읍/ 백제고등학교),061-450-8200,http://baekje.hs.jne.kr,남여공학
Q10,전라남도교육청,8490089,벌교고등학교,Beolgyo high school,고등학교,전라남도,전라남도교육청,사립,59430,전라남도 보성군 벌교읍 채동선로 115,(벌교읍),061-859-0100,http://beolgyo.hs.jne.kr,남여공학
Q10,전라남도교육청,8490413,벌교상업고등학교,Beolgyo Commercial high school,고등학교,전라남도,전라남도교육청,공립,59423,전라남도 보성군 벌교읍 홍암로 61,(벌교읍),061-859-7633,http://beolgyoc.hs.jne.kr,남여공학
Q10,전라남도교육청,8490090,벌교여자고등학교,Beolgyo girls` high school,고등학교,전라남도,전라남도교육청,사립,59430,전라남도 보성군 벌교읍 채동선로 133,(벌교읍/벌교여자고등학교),061-857-7102,http://beolgyogirls.hs.jne.kr,여
Q10,전라남도교육청,8490272,법성고등학교,Beopseong high school,고등학교,전라남도,전라남도교육청,공립,57015,전라남도 영광군 법성면 용덕로 66,(법성면),061-357-5640,http://bubsung.hs.jne.kr,남여공학
Q10,전라남도교육청,8490429,병영상업고등학교,Byeongyeong Commercial High School,고등학교,전라남도,전라남도교육청,공립,59214,전라남도 강진군 병영면 하멜로 372,(병영면/ 병영중고등학교),061-432-1006,http://joyschool.hs.jne.kr,남여공학
Q10,전라남도교육청,8490047,보성고등학교,Boseong high school,고등학교,전라남도,전라남도교육청,공립,59451,전라남도 보성군 보성읍 용문길 48,(보성읍),061-850-7777,http://boseong.hs.jne.kr,남여공학
Q10,전라남도교육청,8490048,봉황고등학교,Bonghwang High School,고등학교,전라남도,전라남도교육청,공립,58217,전라남도 나주시 월정5길 22,/ 봉황고등학교 (빛가람동),061-820-6800,http://bonghwang.hs.jne.kr,남여공학
Q10,전라남도교육청,8490049,부영여자고등학교,Buyeong Girls High School,고등학교,전라남도,전라남도교육청,공립,59662,전라남도 여수시 안산1길 172-9,/ 부영여자고등학교 (안산동),061-680-7653,http://buyeong.hs.jne.kr,여
Q10,전라남도교육청,8490244,삼계고등학교,Samgye High School,고등학교,전라남도,전라남도교육청,공립,57238,전라남도 장성군 삼계면 사창로 47,(삼계면),061-394-4442,http://samgye.hs.jne.kr,남여공학
Q10,전라남도교육청,8490340,삼호고등학교,Samho High School,고등학교,전라남도,전라남도교육청,공립,58454,전라남도 영암군 삼호읍 방아제로 84,(삼호읍/ 삼호고등학교),061-462-0583,http://samho.hs.jne.kr,남여공학
Q10,전라남도교육청,8490450,성요셉상호문화고등학교,Saint Joseph Intercultural High School,각종학교(고),전라남도,전라남도교육청,사립,59239,전라남도 강진군 강진읍 금릉2길 24,/ 성요셉상호문화고등학교 (강진읍),061-432-9240,http://stjoseph.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490052,성전고등학교,Seongjeon high school,고등학교,전라남도,전라남도교육청,공립,59203,전라남도 강진군 성전면 별뫼로 367-9,/ 성전고등학교 (성전면),061-432-5208,http://seongjeon.hs.jne.kr,남여공학
Q10,전라남도교육청,8490247,소림학교,Sorim Special School,특수학교,전라남도,전라남도교육청,사립,58464,전라남도 영암군 삼호읍 저두길 65-7,(삼호읍),061-462-5532,sorim.sc.jne.kr,남여공학
Q10,전라남도교육청,8490512,송강고등학교,Song kang High School,각종학교(고),전라남도,전라남도교육청,공립,57372,전라남도 담양군 봉산면 송강정로 170,(봉산면),061-380-5920,http://songgang.hs.jne.kr,남여공학
Q10,전라남도교육청,8490427,송지고등학교,Songji high school,고등학교,전라남도,전라남도교육청,공립,59063,전라남도 해남군 송지면 미야길 158-16,(송지면),061-533-2295,http://songji.hs.jne.kr,남여공학
Q10,전라남도교육청,8490091,순천강남여자고등학교,Suncheon Gangnam Girls High School,고등학교,전라남도,전라남도교육청,사립,57947,전라남도 순천시 조례1길 43,(조례동/순천강남여자고등학교),061-721-2104,http://gangnam.hs.jne.kr,여
Q10,전라남도교육청,8490054,순천고등학교,Suncheon high school,고등학교,전라남도,전라남도교육청,공립,57958,전라남도 순천시 우석로 191,(인제동),061-759-7333,http://suncheon.hs.jne.kr,남
Q10,전라남도교육청,8490183,순천고등학교부설방송통신고등학교,Air and Correspondence High School Attached to Suncheon,방송통신고등학교,전라남도,전라남도교육청,공립,57958,전라남도 순천시 우석로 191,(인제동),061-759-7271,http://suncheon.hs.jne.kr,남여공학
Q10,전라남도교육청,8490141,순천공업고등학교,Suncheon Technical  high school,고등학교,전라남도,전라남도교육청,공립,57950,전라남도 순천시 유동길 50,(조례동/ 순천공업고등학교),061-721-7585,http://sungong.hs.jne.kr,남
Q10,전라남도교육청,8490092,순천금당고등학교,Suncheon geumdang high school,고등학교,전라남도,전라남도교육청,사립,57975,전라남도 순천시 기적의도서관1길 34,/ 순천금당고등학교 ,061-729-6600,http://geumdang.hs.jne.kr,남
Q10,전라남도교육청,8490093,순천매산고등학교,Suncheon Maesan High School,고등학교,전라남도,전라남도교육청,사립,57940,전라남도 순천시 영동길 58,/ (매곡동/ 매산고등학교) ,061-750-0111,http://maesan.hs.jne.kr,남
Q10,전라남도교육청,8490094,순천매산여자고등학교,Suncheon Maesan Girls` High School,고등학교,전라남도,전라남도교육청,사립,57940,전라남도 순천시 매산길 43,(매곡동/ 매산여자고등학교),061-752-6222,http://msgh.hs.jne.kr,여
Q10,전라남도교육청,8490339,순천복성고등학교,suncheon bokseong high school,고등학교,전라남도,전라남도교육청,공립,57972,전라남도 순천시 해룡면 복성길 17,/ 순천복성고등학교 (해룡면),061-720-4800,http://bokseong.hs.jne.kr,남여공학
Q10,전라남도교육청,8490188,순천선혜학교,Suncheon Seonhye Special Education School,특수학교,전라남도,전라남도교육청,공립,57934,전라남도 순천시 비봉길 100,(조례동/순천선혜학교),061-721-2001,seonhye.sc.jne.kr,남여공학
Q10,전라남도교육청,8490055,순천여자고등학교,SunCheon Girls high school,고등학교,전라남도,전라남도교육청,공립,57957,전라남도 순천시 저전길 54,(저전동),061-740-0546,suncheon-g.hs.jne.kr,여
Q10,전라남도교육청,8490142,순천전자고등학교,sunchen Electronic high school,고등학교,전라남도,전라남도교육청,공립,57906,전라남도 순천시 서면 순천로 86,(서면/ 순천전자고등학교),061-750-2513,http://jeonja.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490230,순천제일고등학교,Suncheon Jeil high school,고등학교,전라남도,전라남도교육청,공립,57924,전라남도 순천시 중앙로 491-8,/ 순천제일고등학교  (가곡동),061-750-2810,http://scjeil.hs.jne.kr,남여공학
Q10,전라남도교육청,8490235,순천청암고등학교,suncheon cheongam high school,고등학교,전라남도,전라남도교육청,사립,57997,전라남도 순천시 녹색로 1641,(덕월동/ 순천청암고등학교),061-740-6767,http://sca.hs.jne.kr,여
Q10,전라남도교육청,8490291,순천팔마고등학교,Suncheon Palma High School,고등학교,전라남도,전라남도교육청,공립,57935,전라남도 순천시 삼산로 140,(용당동),061-804-2010,http://palma.hs.jne.kr,남여공학
Q10,전라남도교육청,8490214,순천효산고등학교,Suncheon Hyosan high school,고등학교,전라남도,전라남도교육청,사립,57935,전라남도 순천시 삼산로 104,(용당동/ 효산고등학교),061-750-9500,http://hyosan.hs.jne.kr,남여공학
Q10,전라남도교육청,8490095,순천효천고등학교,Suncheon Hyocheon High School,고등학교,전라남도,전라남도교육청,사립,58027,전라남도 순천시 녹색로 1360,(대룡동/효천고등학교),061-741-2145,http://hyocheon.hs.jne.kr,남여공학
Q10,전라남도교육청,8490417,신안해양과학고등학교,Shinan Marine Science High School,고등학교,전라남도,전라남도교육청,공립,58824,전라남도 신안군 압해읍 구항길 41,/ 신안해양과학고등학교 (압해읍/ 신안해양과학고등학교),061-271-4151,http://shinanmarine.hs.jne.kr,남여공학
Q10,전라남도교육청,8490416,안좌고등학교,Anjwa High School,고등학교,전라남도,전라남도교육청,공립,58839,전라남도 신안군 안좌면 중부로 790-7,(안좌면),061-262-7076,http://anjwa.hs.jne.kr,남여공학
Q10,전라남도교육청,8490056,약산고등학교,Yak San high school,고등학교,전라남도,전라남도교육청,공립,59135,전라남도 완도군 약산면 약산로 366,/ 약산고등학교 (약산면),061-553-8322,http://yaksan.hs.jne.kr,남여공학
Q10,전라남도교육청,8490057,여남고등학교,Yeonam high school,고등학교,전라남도,전라남도교육청,공립,59786,전라남도 여수시 남면 우실해안길 5,(남면/ 여남중고등학교),061-660-0320-7,http://yeonam.hs.jne.kr,남여공학
Q10,전라남도교육청,8490058,여수고등학교,Yeosu High School,고등학교,전라남도,전라남도교육청,공립,59744,전라남도 여수시 공화남3길 10,(수정동/ 여수고등학교),061-690-1301,http://yeosu.hs.jne.kr,남
Q10,전라남도교육청,8490177,여수공업고등학교,Yeosu Technical High School,고등학교,전라남도,전라남도교육청,사립,59729,전라남도 여수시 군자길 75,(군자동),061-660-2504,http://yeosu-th.hs.jne.kr,남여공학
Q10,전라남도교육청,8490411,여수석유화학고등학교,Yeosu petrochemistry high school,고등학교,전라남도,전라남도교육청,공립,59638,전라남도 여수시 대통1길 45,/ (화장동/ 여수석유화학고등학교) (화장동),061-6880-710,http://yspetchem.hs.jne.kr,남여공학
Q10,전라남도교육청,8490189,여수여명학교,Yeosuyeomyeong School,특수학교,전라남도,전라남도교육청,공립,59656,전라남도 여수시 소라면 화양로 1965,(소라면),061-808-3804,http://yeomyeong.sc.jne.kr/,남여공학
Q10,전라남도교육청,8490059,여수여자고등학교,Yeosu Girls high school,고등학교,전라남도,전라남도교육청,공립,59742,전라남도 여수시 관문1길 41,/ 여수여자고등학교 (관문동),061-663-8070,http://ysgh.hs.jne.kr,여
Q10,전라남도교육청,8490212,여수정보과학고등학교,Yeosu Information Science High School,고등학교,전라남도,전라남도교육청,사립,59703,전라남도 여수시 여문2로 148,(문수동/ 여수정보과학고등학교),061-650-6211,http://yosuis.hs.jne.kr,남여공학
Q10,전라남도교육청,8490096,여수중앙여자고등학교,Yeosu Jungang Girls high school,고등학교,전라남도,전라남도교육청,사립,59726,전라남도 여수시 덕충6길 79,(덕충동),061-660-5110,http://yscenter.hs.jne.kr,여
Q10,전라남도교육청,8490286,여수충무고등학교,Yeosu Chungmu High School,고등학교,전라남도,전라남도교육청,공립,59630,전라남도 여수시 미평7길 16,/ 여수충무고등학교 (미평동),061-650-3001,http://yschungmu.hs.jne.kr,남여공학
Q10,전라남도교육청,8490374,여수해양과학고등학교,Yeosu marine science high school,고등학교,전라남도,전라남도교육청,공립,59777,전라남도 여수시 돌산읍 돌산로 1201-18,/ 여수해양과학고등학교 (돌산읍),061-644-0207,http://ym-s.hs.jne.kr,남여공학
Q10,전라남도교육청,8490215,여수화양고등학교,Yeosu Hwayang high school,고등학교,전라남도,전라남도교육청,공립,59779,전라남도 여수시 화양면 화동로 203,/ 여수화양고등학교 (화양면/ 여수화양고등학교),061-690-1703,http://hwayang.hs.jne.kr,남여공학
Q10,전라남도교육청,8490097,여양고등학교,Yeoyang high school,고등학교,전라남도,전라남도교육청,사립,59649,전라남도 여수시 소라면 덕양로 345,/ 여양고등학교 (소라면),061-689-5870,http://yeoyang.hs.jne.kr,남여공학
Q10,전라남도교육청,8490060,여천고등학교,Yeocheon high school,고등학교,전라남도,전라남도교육청,공립,59634,전라남도 여수시 가곡길 63,/ 여천고등학교 (선원동),061-690-3500,http://yeocheon.hs.jne.kr,남
Q10,전라남도교육청,8490062,영광고등학교,Yeong-Gwang high school,고등학교,전라남도,전라남도교육청,공립,57049,전라남도 영광군 영광읍 옥당로 13-22,(영광읍),061-350-9002,http://yk.hs.jne.kr,남여공학
Q10,전라남도교육청,8490428,영광공업고등학교,Yeongkwang Technical high school,고등학교,전라남도,전라남도교육청,공립,57036,전라남도 영광군 영광읍 월현로 34,/ 영광공업고등학교 (영광읍),061-872-0000,http://yeongkwang.hs.jne.kr,남여공학
Q10,전라남도교육청,8490305,영광전자고등학교,Yeonggwang Electronic High School,고등학교,전라남도,전라남도교육청,공립,57066,전라남도 영광군 염산면 칠산로 98-27,(봉남리),061-352-9662,http://ykelec.hs.jne.kr,남여공학
Q10,전라남도교육청,8490325,영산고등학교,Yeongsan high school,고등학교,전라남도,전라남도교육청,사립,58253,전라남도 나주시 영강길 32,(삼영동/ 영산고등학교),061-332-4812,http://yeongsan.hs.jne.kr,남여공학
